 subject_code,family_code,family_nbr,series_code,subject_title,family_title,var_1,var_2,var_3,var_4,var_5,val_1,val_2,val_3,val_4,val_5,interval,offset,magnitude,unit,period,value,status,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2005.09,5.1,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2006.09,5.4,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2007.09,5.7,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2008.09,4.9,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2009.09,5.5,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2010.09,6.2,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2011.09,6.6,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2012.09,6.3,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2013.09,6.4,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2014.09,6.3,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2015.09,5.5,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2016.09,4,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2017.09,3.6,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2018.09,4.5,F,
HLF,SJC,3478,HLFA.SJC1BBS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Mining,,,,12,3,9,NUMBER,2019.09,4.7,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2004.03,196.5,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2005.03,203.4,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2006.03,196.9,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2007.03,198.5,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2008.03,192.6,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2009.03,183.4,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2010.03,174.2,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2011.03,173.8,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2012.03,177.3,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2013.03,170.7,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2014.03,170.6,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2015.03,176,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2016.03,181.5,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2017.03,176.6,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2018.03,175.8,F,
HLF,SJC,3478,HLFA.SJC1CC,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,3,NUMBER,2019.03,169.1,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2003.12,196.5,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2004.12,201.5,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2005.12,199.3,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2006.12,196.8,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2007.12,194.5,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2008.12,188.1,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2009.12,175.3,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2010.12,173.7,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2011.12,175.7,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2012.12,172.8,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2013.12,171.6,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2014.12,172.8,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2015.12,183.2,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2016.12,174,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2017.12,178.1,F,
HLF,SJC,3478,HLFA.SJC1CCD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,12,NUMBER,2018.12,172.4,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2004.06,196.5,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2005.06,201.4,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2006.06,198.9,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2007.06,195.7,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2008.06,191.6,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2009.06,182.1,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2010.06,170.9,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2011.06,175.2,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2012.06,176.7,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2013.06,170.2,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2014.06,170.7,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2015.06,181.3,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2016.06,177.7,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2017.06,177.3,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2018.06,176.1,F,
HLF,SJC,3478,HLFA.SJC1CCJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,6,NUMBER,2019.06,164.2,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2004.09,199,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2005.09,199.8,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2006.09,197.4,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2007.09,195.8,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2008.09,191,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2009.09,178.6,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2010.09,171.2,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2011.09,175.4,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2012.09,175.6,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2013.09,170.2,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2014.09,171.3,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2015.09,182.9,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2016.09,175.9,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2017.09,178,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2018.09,175,F,
HLF,SJC,3478,HLFA.SJC1CCS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Manufacturing,,,,12,3,9,NUMBER,2019.09,162.8,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2004.03,9.2,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2005.03,9.8,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2006.03,8.4,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2007.03,8.7,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2008.03,10.1,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2009.03,12.4,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2010.03,11.5,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2011.03,12.6,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2012.03,11.9,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2013.03,12.8,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2014.03,13.2,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2015.03,14.8,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2016.03,16.7,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2017.03,14.8,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2018.03,15.9,F,
HLF,SJC,3478,HLFA.SJC1DD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,3,NUMBER,2019.03,16.4,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2003.12,9,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2004.12,9.9,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2005.12,8.7,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2006.12,8.4,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2007.12,9.5,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2008.12,12.1,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2009.12,11.8,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2010.12,12.7,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2011.12,12,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2012.12,12.8,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2013.12,12.6,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2014.12,14.2,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2015.12,16.6,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2016.12,15.2,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2017.12,16.1,F,
HLF,SJC,3478,HLFA.SJC1DDD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,12,NUMBER,2018.12,16.1,F,
HLF,SJC,3478,HLFA.SJC1DDJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,6,NUMBER,2004.06,9.5,F,
HLF,SJC,3478,HLFA.SJC1DDJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,6,NUMBER,2005.06,9.2,F,
HLF,SJC,3478,HLFA.SJC1DDJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Electricity, Gas, Water and Waste Services",,,,12,3,6,NUMBER,2006.06,8.2,F,
